cluster_id	peak_main_to_trough
444	4.46754593415586
445	0.805917001432118
446	1.57910183947836
447	0.933463562916675
448	1.87493446870616
449	2.70999517126511
450	3.21148263846185
451	1.4331866144205
452	0.963731414814483
453	1.49292234136138
454	1.10083304456578
455	4.43894645119989
456	0.81022338116372
457	0.968446496704821
458	0.743209269659084
459	0.667525323421015
460	1.52608485733317
461	0.904055962216006
462	9.20760720701576
463	1.29897901822872
464	1.79474315860626
465	0.965156324341646
466	1.07110729620043
467	1.08236217601021
468	0.780609032777472
469	2.04214349017457
470	8.0841666372213
471	0.926733603549071
472	0.716068618012808
473	4.72910612943021
474	0.888621993469931
475	8.3535152975982
476	4.19576918627321
477	2.04038831216198
478	2.80262868973305
479	1.69331985254879
480	0.601826434850503
481	5.6680666349234
482	0.934672895240862
483	0.672925452579299
484	0.760139696243824
485	1.16021370218736
486	1.49386734354641
487	1.01386731729475
488	1.45605012605743
489	1.0140237105754
490	9.35139205425829
491	1.47777154943286
492	0.816612596163392
493	2.23552274668204
494	1.71256756730287
495	0.860076398988673
496	0.935540800045859
497	2.0297844520053
498	1.14551389410889
499	1.9467783940587
500	0.952071695046838
501	1.16463799809913
502	1.86334374515003
503	1.0698031438771
504	0.85039346172746
505	3.62205047117447
506	0.772160202614488
507	1.35668732060166
508	1.10660947982163
509	0.898753102521792
510	1.11095041202298
511	1.03555629065676
512	1.86620257571545
513	1.01857604487496
514	1.15768873582843
515	0.728664666374652
516	1.13316481266155
517	1.07089410460187
518	1.73232677514185
519	0.994114789184005
520	0.832633704881277
521	0.946091424616658
522	4.65865083977595
523	1.24284907640747
525	1.09279884365815
526	0.906325377390455
527	0.939768586995619
529	1.03199859907537
530	1.64372760612305
531	5.82308804423168
532	1.52260234972013
533	5.75051525662293
534	0.727445978202292
535	1.09033331765568
536	2.75632663474892
537	1.83455449468111
538	1.35195661108485
539	1.22049864865606
540	1.78710414729858
541	1.44425502773346
542	4.06610330984108
543	1.44298352075405
544	0.915013119015587
545	1.09097695138261
546	0.735746232192276
547	1.46033394155402
548	4.50068069483269
549	0.890751348505761
550	1.35341530385451
551	1.13924725122995
552	1.0133918824928
553	4.66838320112573
554	1.21517383707949
555	1.24924641147959
556	1.47387339027371
557	1.60003181693732
558	0.906960937504631
559	1.38481721091407
560	1.24924704897289
561	1.63997433978059
562	1.70410334049232
563	0.783730328330438
564	1.24965670917381
565	1.1556988125263
566	1.07241782666791
567	0.931349961019587
568	3.54322327627295
569	0.809160409801788
571	2.46343642142085
572	1.71588972002445
573	1.08912352190719
574	0.74189665166985
575	2.07842346842482
576	0.727089225460023
577	5.50967435558686
578	1.51374766001815
579	1.18693455768542
580	1.05524256259763
581	0.741021857915888
582	3.11576007181366
583	1.38669230179254
584	0.741223564052743
585	0.874217907951847
586	2.44361441876975
587	5.28378068770327
588	1.42626503415679
589	1.1204640268349
590	0.822365892763659
591	23.7515057363362
592	1.35309363680591
593	1.15468163267693
594	1.09595417220004
595	0.916503199680009
596	0.669893157638319
597	0.876418125165981
598	0.856764530996321
599	1.15324515595701
600	1.41944850516986
601	11.1297168143967
602	1.22521336418589
603	0.936845862877973
604	3.33144741383962
605	1.0476361125017
606	2.29296702854111
607	0.9024593105832
608	0.810002587452246
609	1.44720591260674
610	4.38053891093178
611	1.92961746556066
612	1.20816951672686
613	5.15517303464862
614	0.991860357512539
615	0.841807216428695
616	0.766633440340268
617	0.903456606235782
618	1.15187966882294
619	1.1705841815422
620	1.06558842016008
621	29.1496954187715
622	0.90555053469234
623	1.15806869734284
624	2.44174377825138
625	1.3980465235596
626	1.10604501053928
627	0.883929945446671
628	0.756311605004302
629	1.78639433304937
630	0.767553374374393
631	15.0400352401039
632	4.36548714875129
633	5.79478433359056
634	0.932055323291315
635	0.864022466921327
636	0.86345544849755
637	1.39951953156443
638	1.204870504818
639	1.61511399931108
640	2.11933520802712
641	0.671419581747569
642	0.901929985221637
643	2.71523421937375
644	1.07125869033234
645	1.48908242756543
646	33.5935657638477
647	1.31647192302592
648	1.27406979565466
649	2.6725799128308
650	1.40185407221202
651	0.938377026206524
652	1.42414326664167
653	0.957680513587307
654	2.79746761527105
655	5.68720140225508
656	1.25159385595244
657	2.99722621779115
658	1.12550631745708
659	0.978602097169247
660	0.941787483176685
661	23.5622119341632
662	1.50083282770217
663	1.13270645927606
664	0.778103979648699
665	1.06380483288935
666	0.983370077692588
667	0.929484414615188
668	1.26773220151327
669	1.03098801552917
670	1.32820794337963
671	1.25946935300999
672	0.867071163608394
673	0.975967324938655
674	1.78979685806794
675	0.667337169712053
677	1.09762893072004
678	1.58830475041415
679	0.751605939572436
680	0.819445132507568
681	1.39610702160474
682	1.25427021601058
683	1.12060753557463
684	1.03898247451068
685	1.24077397074756
686	2.23746932343336
687	1.33072655009436
688	0.751521168094025
689	1.56397609826055
690	2.87979097499165
691	0.912634510019824
692	0.760243138379702
693	0.678852376098258
695	15.2431776698508
696	1.01117105033697
697	1.76401200856882
698	0.838007543273869
700	1.28098002478392
701	1.5263075037775
702	0.950106147224454
703	4.84308391727369
704	0.906147641864743
705	1.74633879580277
706	1.67409347202478
707	0.874217783075982
708	1.03202000389191
709	1.08251504543944
710	1.05385912877527
711	0.999401596754432
712	0.96642442625911
713	1.02034748915342
714	6.76309018460101
715	4.7291038455301
716	1.20795263664989
717	0.982155566543049
718	0.613835605144553
719	1.20029993119998
720	4.09506295479327
721	0.767493985115579
722	1.60717047744272
723	1.82923572479804
724	0.996498004075621
725	4.73821402037756
726	1.81085429788234
727	1.86132911684507
728	7.97838062097214
729	1.31247230223352
730	1.21037731707086
731	1.09230890183925
732	1.20150795800192
733	1.56742091402607
734	1.13375899010196
735	1.80240197258612
736	0.972445356348223
737	3.58714417633597
738	1.24873280338832
739	1.6094084454115
740	1.87541162593672
741	0.845598447945941
742	3.38717740358825
743	6.95010638571205
744	1.25304899428104
745	14.0028451243355
746	1.24923684915812
747	1.32344715921838
748	3.29115356938917
749	0.598803524489066
750	1.42158419817941
751	1.36338944198035
752	1.21481709309893
753	1.02286582079277
754	3.83341900139874
755	0.996497436191352
756	1.36076879548999
757	3.40496706899256
758	2.04365069923815
759	1.21518614233314
760	0.905326629820769
761	1.08252280014285
762	0.801764380567565
763	2.04214366052833
764	0.881454688484886
765	0.707895091756023
766	0.914218645294729
767	0.859094376913883
768	0.926088537140907
769	0.988579488873472
770	0.878496451424863
771	0.708714838314611
772	7.02245221275246
773	0.832172690587216
774	7.0845664917244
775	1.94127531414198
776	2.0848535771242
777	1.64145267562392
778	1.40473852574965
779	4.65754514063322
780	0.731669315822108
781	1.3383105965773
782	1.10604431093485
783	0.61901373826744
784	2.91761966957481
785	1.15828535085587
786	2.47127507764966
787	0.941525820325072
788	1.10188061021979
789	0.981573442597842
790	0.878860656500441
791	0.740442658978489
792	0.733153570844791
793	1.13960819926623
794	0.907554927201064
795	1.17999828595463
796	1.49081155027525
797	1.15159595136231
798	1.00602517128975
799	1.59705357822611
800	5.52872543166543
801	0.84021236594218
802	0.917043109458038
803	1.15844397464123
804	1.30176864413521
805	0.710039862306296
806	1.13305152680942
807	1.37601073894674
808	1.51295217858234
809	0.901069230948172
810	1.19081815413562
811	2.54120203104912
812	1.3018717937182
813	10.1099171576715
814	0.863572107027286
815	1.35341530385451
816	1.36780144422849
817	2.01623794123502
818	0.729223362952824
819	0.639609455814917
820	1.01231013599894
821	1.1609320489125
822	1.36200738183117
823	4.09505952971903
824	7.02245825611151
825	1.19307561313645
826	0.987325881711725
827	1.43581966401609
828	0.914056298376166
829	2.37155264069285
830	0.965445147339199
831	1.63538678598675
832	1.09597811601143
833	0.981459398529158
834	1.16883537911701
835	1.39373871881748
836	1.0896828762091
837	6.95010589242233
838	0.840219344670557
839	1.39473065303203
840	0.854701872266314
841	1.17729801143859
842	1.20933776260166
843	1.24618960832722
844	1.14435629996108
845	0.801579299688949
846	9.05001150635252
847	1.21141074733617
848	1.33898403722733
849	0.725488760798376
850	1.36913342106485
851	1.30228053749827
852	1.51827456297059
853	1.49871173577305
854	0.8552415529956
855	0.838914265572163
856	1.05599608599729
857	1.53859057344568
858	3.34963943923488
859	1.47777226308075
860	0.958521506321524
861	9.21673128059059
862	2.15248268730942
863	1.40939815626156
864	0.972274338740671
865	5.94620489199571
866	1.19598530885017
867	1.45130680590057
868	0.755637682045166
869	1.91288408149991
870	1.06666382577713
871	1.3619791933252
872	1.6613793914556
873	0.859704224603261
874	0.755113950952586
875	1.37331042437851
876	1.04982909341072
877	1.60506215678443
878	0.634967384444404
879	0.894245748169046
880	1.24012581330837
881	1.75191903618486
882	1.3808798089734
883	1.03367328963287
884	1.39893539207059
885	1.32820794337963
886	1.15758395895735
887	1.0343984110497
888	0.738471779013002
889	3.52932382185778
890	1.93248983451835
891	0.856084893806856
892	0.665128843100807
893	1.89800991611179
894	0.715354757432778
895	1.73468644449839
896	2.7409016184293
897	2.14081687710727
898	17.8400506113027
899	1.69683556030092
900	1.07050514329853
901	1.69957909946196
902	1.97329356523545
903	1.31247188004095
904	0.754684925864909
905	1.56817867933003
906	0.772008450029807
907	0.999057934882585
908	0.866166329631001
909	0.871807971642353
910	1.80816507717034
911	4.06942981840064
912	1.14184431103315
913	2.02553324648882
914	0.831609456934093
915	0.748276998077936
916	2.40640132144746
917	3.49306083102227
918	1.93455345064155
919	4.04169192325475
920	1.35780701609399
921	1.47204043597911
922	1.06115768409777
923	1.18404508637731
924	1.37175259453429
925	0.833108895661155
926	1.22705782364754
927	0.971947996508368
928	1.56486946663142
929	1.93646951281444
930	1.23677567840325
931	1.47295643151779
932	1.41198239536012
933	1.61506604969137
934	2.75701110877987
935	2.17206133030198
936	7.7760427469801
937	1.58975753345627
938	1.59290187579005
939	1.7710528261499
940	2.37522826390582
941	1.59420568272529
942	1.01231013599894
943	0.935154048013926
944	0.812953320420673
945	5.51878872424057
946	0.727271533544792
947	0.882206694247041
948	0.71171291285578
949	1.58495334329864
950	3.37321927193642
951	23.5622005949977
952	1.62029585776493
953	0.991860357512539
954	1.02696014046228
955	1.65288404128421
956	1.39302954035004
957	1.73055379986536
958	1.22871638757975
959	0.677573725234082
